timestamp,current_replicas,desired_replicas,current_cpu_percentage,target_cpu_percentage,experiment,sampling_interval_seconds,cpu_lag_15s,cpu_lag_30s,cpu_lag_45s,cpu_lag_60s,replicas_lag_15s,future_cpu_30s,future_observation_timestamp,actual_horizon_seconds,cpu_change_15s,cpu_change_30s,cpu_slope_30s,cpu_recent_mean,cpu_recent_max,cpu_recent_min,cpu_recent_std,replica_change_15s,cpu_above_target
2026-07-21 00:25:17+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 00:25:48+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 00:25:32+00:00,1,1,0.0,50.0,long_mixed_workload,15.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 00:26:04+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 00:25:48+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 00:26:20+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:18:05+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:18:37+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:18:21+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:18:53+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:18:37+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:19:09+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:18:53+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:19:25+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:19:09+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:19:41+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:19:25+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:19:57+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:19:41+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:20:13+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:19:57+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:20:28+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:20:13+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:20:44+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:20:28+00:00,1,1,0.0,50.0,long_mixed_workload,15.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:21:00+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:20:44+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:21:16+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:21:00+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:21:32+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:21:16+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:21:48+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:21:32+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:22:04+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:21:48+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:22:20+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:22:04+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:22:35+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:22:20+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:22:51+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:22:35+00:00,1,1,0.0,50.0,long_mixed_workload,15.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:23:07+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:22:51+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:23:23+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:23:07+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:23:39+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:23:23+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:23:54+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:23:39+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:24:10+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:23:54+00:00,1,1,0.0,50.0,long_mixed_workload,15.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:24:26+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:24:10+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:24:42+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:24:26+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:24:58+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:24:42+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:25:14+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:24:58+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:25:29+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:25:14+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:25:45+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:25:29+00:00,1,1,0.0,50.0,long_mixed_workload,15.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:26:01+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:25:45+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:26:17+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:26:01+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:26:33+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:26:17+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:26:49+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:26:33+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:27:04+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:26:49+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:27:20+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:27:04+00:00,1,1,0.0,50.0,long_mixed_workload,15.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:27:36+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:27:20+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:27:52+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:27:36+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:28:08+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:27:52+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:28:23+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:28:08+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-07-21 22:28:39+00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:28:23+00:00,1,1,0.0,50.0,long_mixed_workload,15.0,0.0,0.0,0.0,0.0,1.0,1.0,2026-07-21 22:28:55+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:28:39+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,1.0,2026-07-21 22:29:11+00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
2026-07-21 22:28:55+00:00,1,1,1.0,50.0,long_mixed_workload,16.0,0.0,0.0,0.0,0.0,1.0,1.0,2026-07-21 22:29:27+00:00,32.0,1.0,1.0,0.03333333333333333,0.25,1.0,0.0,0.5,0.0,-49.0
2026-07-21 22:29:11+00:00,1,1,1.0,50.0,long_mixed_workload,16.0,1.0,0.0,0.0,0.0,1.0,1.0,2026-07-21 22:29:43+00:00,32.0,0.0,1.0,0.03333333333333333,0.5,1.0,0.0,0.5773502691896257,0.0,-49.0
2026-07-21 22:29:27+00:00,1,1,1.0,50.0,long_mixed_workload,16.0,1.0,1.0,0.0,0.0,1.0,0.0,2026-07-21 22:29:59+00:00,32.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5,0.0,-49.0
2026-07-21 22:29:43+00:00,1,1,1.0,50.0,long_mixed_workload,16.0,1.0,1.0,1.0,0.0,1.0,0.0,2026-07-21 22:30:15+00:00,32.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-49.0
2026-07-21 22:29:59+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,1.0,1.0,1.0,1.0,1.0,0.0,2026-07-21 22:30:31+00:00,32.0,-1.0,-1.0,-0.03333333333333333,0.75,1.0,0.0,0.5,0.0,-50.0
2026-07-21 22:30:15+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,1.0,1.0,1.0,1.0,0.0,2026-07-21 22:30:46+00:00,31.0,0.0,-1.0,-0.03333333333333333,0.5,1.0,0.0,0.5773502691896257,0.0,-50.0
2026-07-21 22:30:31+00:00,1,1,0.0,50.0,long_mixed_workload,16.0,0.0,0.0,1.0,1.0,1.0,1.0,2026-07-21 22:31:02+00:00,31.0,0.0,0.0,0.0,0.25,1.0,0.0,0.5,0.0,-50.0
2026-07-20 00:02:14+00:00,5,5,250.0,50.0,oscillating_load,16.0,210.0,210.0,210.0,210.0,5.0,250.0,2026-07-20 00:02:46+00:00,32.0,40.0,40.0,1.3333333333333333,220.0,250.0,210.0,20.0,0.0,200.0
2026-07-20 00:02:30+00:00,5,5,250.0,50.0,oscillating_load,16.0,250.0,210.0,210.0,210.0,5.0,250.0,2026-07-20 00:03:02+00:00,32.0,0.0,40.0,1.3333333333333333,230.0,250.0,210.0,23.094010767585033,0.0,200.0
2026-07-20 00:02:46+00:00,5,5,250.0,50.0,oscillating_load,16.0,250.0,250.0,210.0,210.0,5.0,175.0,2026-07-20 00:03:17+00:00,31.0,0.0,0.0,0.0,240.0,250.0,210.0,20.0,0.0,200.0
2026-07-20 00:03:02+00:00,5,5,250.0,50.0,oscillating_load,16.0,250.0,250.0,250.0,210.0,5.0,175.0,2026-07-20 00:03:33+00:00,31.0,0.0,0.0,0.0,250.0,250.0,250.0,0.0,0.0,200.0
2026-07-20 00:03:17+00:00,5,10,175.0,50.0,oscillating_load,15.0,250.0,250.0,250.0,250.0,5.0,175.0,2026-07-20 00:03:49+00:00,32.0,-75.0,-75.0,-2.5,231.25,250.0,175.0,37.5,0.0,125.0
2026-07-20 00:03:33+00:00,10,10,175.0,50.0,oscillating_load,16.0,175.0,250.0,250.0,250.0,5.0,191.0,2026-07-20 00:04:05+00:00,32.0,0.0,-75.0,-2.5,212.5,250.0,175.0,43.30127018922193,5.0,125.0
2026-07-20 00:03:49+00:00,10,10,175.0,50.0,oscillating_load,16.0,175.0,175.0,250.0,250.0,10.0,191.0,2026-07-20 00:04:21+00:00,32.0,0.0,0.0,0.0,193.75,250.0,175.0,37.5,0.0,125.0
2026-07-20 00:04:05+00:00,10,10,191.0,50.0,oscillating_load,16.0,175.0,175.0,175.0,250.0,10.0,191.0,2026-07-20 00:04:37+00:00,32.0,16.0,16.0,0.5333333333333333,179.0,191.0,175.0,8.0,0.0,141.0
2026-07-20 00:04:21+00:00,10,10,191.0,50.0,oscillating_load,16.0,191.0,175.0,175.0,175.0,10.0,191.0,2026-07-20 00:04:52+00:00,31.0,0.0,16.0,0.5333333333333333,183.0,191.0,175.0,9.237604307034012,0.0,141.0
2026-07-20 00:04:37+00:00,10,10,191.0,50.0,oscillating_load,16.0,191.0,191.0,175.0,175.0,10.0,179.0,2026-07-20 00:05:08+00:00,31.0,0.0,0.0,0.0,187.0,191.0,175.0,8.0,0.0,141.0
2026-07-20 00:04:52+00:00,10,10,191.0,50.0,oscillating_load,15.0,191.0,191.0,191.0,175.0,10.0,179.0,2026-07-20 00:05:24+00:00,32.0,0.0,0.0,0.0,191.0,191.0,191.0,0.0,0.0,141.0
2026-07-20 00:05:08+00:00,10,10,179.0,50.0,oscillating_load,16.0,191.0,191.0,191.0,191.0,10.0,179.0,2026-07-20 00:05:40+00:00,32.0,-12.0,-12.0,-0.4,188.0,191.0,179.0,6.0,0.0,129.0
2026-07-20 00:05:24+00:00,10,10,179.0,50.0,oscillating_load,16.0,179.0,191.0,191.0,191.0,10.0,179.0,2026-07-20 00:05:56+00:00,32.0,0.0,-12.0,-0.4,185.0,191.0,179.0,6.928203230275509,0.0,129.0
2026-07-20 00:05:40+00:00,10,10,179.0,50.0,oscillating_load,16.0,179.0,179.0,191.0,191.0,10.0,181.0,2026-07-20 00:06:12+00:00,32.0,0.0,0.0,0.0,182.0,191.0,179.0,6.0,0.0,129.0
2026-07-20 00:05:56+00:00,10,10,179.0,50.0,oscillating_load,16.0,179.0,179.0,179.0,191.0,10.0,181.0,2026-07-20 00:06:27+00:00,31.0,0.0,0.0,0.0,179.0,179.0,179.0,0.0,0.0,129.0
2026-07-20 00:06:12+00:00,10,10,181.0,50.0,oscillating_load,16.0,179.0,179.0,179.0,179.0,10.0,182.0,2026-07-20 00:06:44+00:00,32.0,2.0,2.0,0.06666666666666667,179.5,181.0,179.0,1.0,0.0,131.0
2026-07-20 00:06:27+00:00,10,10,181.0,50.0,oscillating_load,15.0,181.0,179.0,179.0,179.0,10.0,182.0,2026-07-20 00:07:00+00:00,33.0,0.0,2.0,0.06666666666666667,180.0,181.0,179.0,1.1547005383792515,0.0,131.0
2026-07-20 00:06:44+00:00,10,10,182.0,50.0,oscillating_load,17.0,181.0,181.0,179.0,179.0,10.0,183.0,2026-07-20 00:07:15+00:00,31.0,1.0,1.0,0.03333333333333333,180.75,182.0,179.0,1.2583057392117916,0.0,132.0
2026-07-20 00:07:00+00:00,10,10,182.0,50.0,oscillating_load,16.0,182.0,181.0,181.0,179.0,10.0,183.0,2026-07-20 00:07:31+00:00,31.0,0.0,1.0,0.03333333333333333,181.5,182.0,181.0,0.5773502691896257,0.0,132.0
2026-07-20 00:07:15+00:00,10,10,183.0,50.0,oscillating_load,15.0,182.0,182.0,181.0,181.0,10.0,183.0,2026-07-20 00:07:47+00:00,32.0,1.0,1.0,0.03333333333333333,182.0,183.0,181.0,0.816496580927726,0.0,133.0
2026-07-20 00:07:31+00:00,10,10,183.0,50.0,oscillating_load,16.0,183.0,182.0,182.0,181.0,10.0,183.0,2026-07-20 00:08:03+00:00,32.0,0.0,1.0,0.03333333333333333,182.5,183.0,182.0,0.5773502691896257,0.0,133.0
2026-07-20 00:07:47+00:00,10,10,183.0,50.0,oscillating_load,16.0,183.0,183.0,182.0,182.0,10.0,183.0,2026-07-20 00:08:19+00:00,32.0,0.0,0.0,0.0,182.75,183.0,182.0,0.5,0.0,133.0
2026-07-20 00:08:03+00:00,10,10,183.0,50.0,oscillating_load,16.0,183.0,183.0,183.0,182.0,10.0,183.0,2026-07-20 00:08:35+00:00,32.0,0.0,0.0,0.0,183.0,183.0,183.0,0.0,0.0,133.0
2026-07-20 00:08:19+00:00,10,10,183.0,50.0,oscillating_load,16.0,183.0,183.0,183.0,183.0,10.0,183.0,2026-07-20 00:08:51+00:00,32.0,0.0,0.0,0.0,183.0,183.0,183.0,0.0,0.0,133.0
2026-07-20 00:08:35+00:00,10,10,183.0,50.0,oscillating_load,16.0,183.0,183.0,183.0,183.0,10.0,184.0,2026-07-20 00:09:07+00:00,32.0,0.0,0.0,0.0,183.0,183.0,183.0,0.0,0.0,133.0
2026-07-20 00:08:51+00:00,10,10,183.0,50.0,oscillating_load,16.0,183.0,183.0,183.0,183.0,10.0,184.0,2026-07-20 00:09:26+00:00,35.0,0.0,0.0,0.0,183.0,183.0,183.0,0.0,0.0,133.0
2026-07-20 00:09:07+00:00,10,10,184.0,50.0,oscillating_load,16.0,183.0,183.0,183.0,183.0,10.0,184.0,2026-07-20 00:09:42+00:00,35.0,1.0,1.0,0.03333333333333333,183.25,184.0,183.0,0.5,0.0,134.0
2026-07-20 00:10:30+00:00,10,10,184.0,50.0,oscillating_load,16.0,184.0,184.0,184.0,184.0,10.0,184.0,2026-07-20 00:11:01+00:00,31.0,0.0,0.0,0.0,184.0,184.0,184.0,0.0,0.0,134.0
2026-07-20 00:10:45+00:00,10,10,184.0,50.0,oscillating_load,15.0,184.0,184.0,184.0,184.0,10.0,182.0,2026-07-20 00:11:17+00:00,32.0,0.0,0.0,0.0,184.0,184.0,184.0,0.0,0.0,134.0
2026-07-20 00:11:01+00:00,10,10,184.0,50.0,oscillating_load,16.0,184.0,184.0,184.0,184.0,10.0,182.0,2026-07-20 00:11:33+00:00,32.0,0.0,0.0,0.0,184.0,184.0,184.0,0.0,0.0,134.0
2026-07-20 00:11:17+00:00,10,10,182.0,50.0,oscillating_load,16.0,184.0,184.0,184.0,184.0,10.0,182.0,2026-07-20 00:11:49+00:00,32.0,-2.0,-2.0,-0.06666666666666667,183.5,184.0,182.0,1.0,0.0,132.0
2026-07-20 00:11:33+00:00,10,10,182.0,50.0,oscillating_load,16.0,182.0,184.0,184.0,184.0,10.0,184.0,2026-07-20 00:12:04+00:00,31.0,0.0,-2.0,-0.06666666666666667,183.0,184.0,182.0,1.1547005383792515,0.0,132.0
2026-07-20 00:11:49+00:00,10,10,182.0,50.0,oscillating_load,16.0,182.0,182.0,184.0,184.0,10.0,183.0,2026-07-20 00:12:20+00:00,31.0,0.0,0.0,0.0,182.5,184.0,182.0,1.0,0.0,132.0
2026-07-20 00:12:04+00:00,10,10,184.0,50.0,oscillating_load,15.0,182.0,182.0,182.0,184.0,10.0,184.0,2026-07-20 00:12:36+00:00,32.0,2.0,2.0,0.06666666666666667,182.5,184.0,182.0,1.0,0.0,134.0
2026-07-20 00:12:20+00:00,10,10,183.0,50.0,oscillating_load,16.0,184.0,182.0,182.0,182.0,10.0,177.0,2026-07-20 00:12:52+00:00,32.0,-1.0,1.0,0.03333333333333333,182.75,184.0,182.0,0.9574271077563381,0.0,133.0
2026-07-20 00:12:36+00:00,10,10,184.0,50.0,oscillating_load,16.0,183.0,184.0,182.0,182.0,10.0,177.0,2026-07-20 00:13:08+00:00,32.0,1.0,0.0,0.0,183.25,184.0,182.0,0.9574271077563381,0.0,134.0
2026-07-20 00:12:52+00:00,10,10,177.0,50.0,oscillating_load,16.0,184.0,183.0,184.0,182.0,10.0,177.0,2026-07-20 00:13:24+00:00,32.0,-7.0,-6.0,-0.2,182.0,184.0,177.0,3.366501646120693,0.0,127.0
2026-07-20 00:13:08+00:00,10,10,177.0,50.0,oscillating_load,16.0,177.0,184.0,183.0,184.0,10.0,177.0,2026-07-20 00:13:40+00:00,32.0,0.0,-7.0,-0.23333333333333334,180.25,184.0,177.0,3.774917217635375,0.0,127.0
2026-07-20 00:13:24+00:00,10,10,177.0,50.0,oscillating_load,16.0,177.0,177.0,184.0,183.0,10.0,151.0,2026-07-20 00:13:55+00:00,31.0,0.0,0.0,0.0,178.75,184.0,177.0,3.5,0.0,127.0
2026-07-20 00:13:40+00:00,10,10,177.0,50.0,oscillating_load,16.0,177.0,177.0,177.0,184.0,10.0,151.0,2026-07-20 00:14:11+00:00,31.0,0.0,0.0,0.0,177.0,177.0,177.0,0.0,0.0,127.0
2026-07-20 00:13:55+00:00,10,10,151.0,50.0,oscillating_load,15.0,177.0,177.0,177.0,177.0,10.0,151.0,2026-07-20 00:14:27+00:00,32.0,-26.0,-26.0,-0.8666666666666667,170.5,177.0,151.0,13.0,0.0,101.0
2026-07-20 00:14:11+00:00,10,10,151.0,50.0,oscillating_load,16.0,151.0,177.0,177.0,177.0,10.0,151.0,2026-07-20 00:14:43+00:00,32.0,0.0,-26.0,-0.8666666666666667,164.0,177.0,151.0,15.01110699893027,0.0,101.0
2026-07-20 00:14:27+00:00,10,10,151.0,50.0,oscillating_load,16.0,151.0,151.0,177.0,177.0,10.0,178.0,2026-07-20 00:14:59+00:00,32.0,0.0,0.0,0.0,157.5,177.0,151.0,13.0,0.0,101.0
2026-07-20 00:14:43+00:00,10,10,151.0,50.0,oscillating_load,16.0,151.0,151.0,151.0,177.0,10.0,178.0,2026-07-20 00:15:15+00:00,32.0,0.0,0.0,0.0,151.0,151.0,151.0,0.0,0.0,101.0
2026-07-20 00:14:59+00:00,10,10,178.0,50.0,oscillating_load,16.0,151.0,151.0,151.0,151.0,10.0,178.0,2026-07-20 00:15:31+00:00,32.0,27.0,27.0,0.9,157.75,178.0,151.0,13.5,0.0,128.0
2026-07-20 00:15:15+00:00,10,10,178.0,50.0,oscillating_load,16.0,178.0,151.0,151.0,151.0,10.0,178.0,2026-07-20 00:15:47+00:00,32.0,0.0,27.0,0.9,164.5,178.0,151.0,15.588457268119896,0.0,128.0
2026-07-20 00:15:31+00:00,10,10,178.0,50.0,oscillating_load,16.0,178.0,178.0,151.0,151.0,10.0,183.0,2026-07-20 00:16:03+00:00,32.0,0.0,0.0,0.0,171.25,178.0,151.0,13.5,0.0,128.0
2026-07-20 00:15:47+00:00,10,10,178.0,50.0,oscillating_load,16.0,178.0,178.0,178.0,151.0,10.0,183.0,2026-07-20 00:16:18+00:00,31.0,0.0,0.0,0.0,178.0,178.0,178.0,0.0,0.0,128.0
2026-07-20 00:16:03+00:00,10,10,183.0,50.0,oscillating_load,16.0,178.0,178.0,178.0,178.0,10.0,183.0,2026-07-20 00:16:34+00:00,31.0,5.0,5.0,0.16666666666666666,179.25,183.0,178.0,2.5,0.0,133.0
2026-07-20 00:16:18+00:00,10,10,183.0,50.0,oscillating_load,15.0,183.0,178.0,178.0,178.0,10.0,183.0,2026-07-20 00:16:50+00:00,32.0,0.0,5.0,0.16666666666666666,180.5,183.0,178.0,2.886751345948129,0.0,133.0
2026-07-20 00:16:34+00:00,10,10,183.0,50.0,oscillating_load,16.0,183.0,183.0,178.0,178.0,10.0,184.0,2026-07-20 00:17:06+00:00,32.0,0.0,0.0,0.0,181.75,183.0,178.0,2.5,0.0,133.0
2026-07-20 00:16:50+00:00,10,10,183.0,50.0,oscillating_load,16.0,183.0,183.0,183.0,178.0,10.0,184.0,2026-07-20 00:17:22+00:00,32.0,0.0,0.0,0.0,183.0,183.0,183.0,0.0,0.0,133.0
2026-07-20 00:17:06+00:00,10,10,184.0,50.0,oscillating_load,16.0,183.0,183.0,183.0,183.0,10.0,184.0,2026-07-20 00:17:37+00:00,31.0,1.0,1.0,0.03333333333333333,183.25,184.0,183.0,0.5,0.0,134.0
2026-07-20 00:17:22+00:00,10,10,184.0,50.0,oscillating_load,16.0,184.0,183.0,183.0,183.0,10.0,182.0,2026-07-20 00:17:53+00:00,31.0,0.0,1.0,0.03333333333333333,183.5,184.0,183.0,0.5773502691896257,0.0,134.0
2026-07-20 00:17:37+00:00,10,10,184.0,50.0,oscillating_load,15.0,184.0,184.0,183.0,183.0,10.0,182.0,2026-07-20 00:18:09+00:00,32.0,0.0,0.0,0.0,183.75,184.0,183.0,0.5,0.0,134.0
2026-07-20 00:17:53+00:00,10,10,182.0,50.0,oscillating_load,16.0,184.0,184.0,184.0,183.0,10.0,182.0,2026-07-20 00:18:25+00:00,32.0,-2.0,-2.0,-0.06666666666666667,183.5,184.0,182.0,1.0,0.0,132.0
2026-07-20 00:18:09+00:00,10,10,182.0,50.0,oscillating_load,16.0,182.0,184.0,184.0,184.0,10.0,182.0,2026-07-20 00:18:41+00:00,32.0,0.0,-2.0,-0.06666666666666667,183.0,184.0,182.0,1.1547005383792515,0.0,132.0
2026-07-20 00:18:25+00:00,10,10,182.0,50.0,oscillating_load,16.0,182.0,182.0,184.0,184.0,10.0,183.0,2026-07-20 00:18:57+00:00,32.0,0.0,0.0,0.0,182.5,184.0,182.0,1.0,0.0,132.0
2026-07-20 00:18:41+00:00,10,10,182.0,50.0,oscillating_load,16.0,182.0,182.0,182.0,184.0,10.0,183.0,2026-07-20 00:19:12+00:00,31.0,0.0,0.0,0.0,182.0,182.0,182.0,0.0,0.0,132.0
